criminal_id,name,age,home_state,home_district,district,gang_id
C1483,Nagaraj Kamath,51,Karnataka,Mysuru,Mysuru,None
C1484,Ranjith Shanbhag,26,Tamil Nadu,Raichur,Raichur,None
C1485,Nandakumar Acharya,31,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1486,Amith Rao,30,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1487,Pranav Adiga,53,Karnataka,Kodagu,Kodagu,None
C1488,Arun Joshi,51,Karnataka,Kodagu,Kodagu,Gang_44
C1489,Gautham Shekar,31,Karnataka,Kodagu,Kodagu,Gang_20
C1490,Chethan Pinto,36,Karnataka,Hassan,Hassan,None
C1491,Akhil Sharma,26,Karnataka,Raichur,Raichur,None
C1492,Prakash Kamath,40,Karnataka,Belagavi,Belagavi,None
C1493,Umesh Joshi,29,Karnataka,Vijayapura,Vijayapura,None
C1494,Arun Ramesh,39,Karnataka,Bidar,Bidar,None
C1495,Sachin Salian,44,Andhra Pradesh,Belagavi,Belagavi,Gang_39
C1496,Lohith Udupa,23,Karnataka,Shivamogga,Shivamogga,None
C1497,Bhaskar Karkera,47,Karnataka,Kodagu,Kodagu,Gang_23
C1498,Naveen Ramesh,24,Telangana,Raichur,Raichur,None
C1499,Anoop Nayak,43,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_24
C1500,Rakesh Poojary,60,Karnataka,Hassan,Hassan,Gang_44
C1501,Santosh Shet,33,Karnataka,Shivamogga,Shivamogga,None
C1502,Mohan Pinto,23,Maharashtra,Hassan,Hassan,Gang_27
C1503,Akash Alva,39,Telangana,Vijayapura,Vijayapura,None
C1504,Pradeep Adiga,53,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1505,Santosh Shettigar,55,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1506,Mahesh Shettigar,44,Karnataka,Tumakuru,Tumakuru,None
C1507,Anil Pinto,44,Karnataka,Dharwad,Dharwad,None
C1508,Rohit Rao,34,Karnataka,Tumakuru,Tumakuru,Gang_17
C1509,Bharath Adiga,53,Karnataka,Mysuru,Mysuru,Gang_9
C1510,Mahesh Kunder,28,Karnataka,Kalaburagi,Kalaburagi,None
C1511,Vikas Kunder,21,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_12
C1512,Jagadish Sharma,60,Karnataka,Tumakuru,Tumakuru,None
C1513,Shashank Fernandes,42,Karnataka,Koppal,Koppal,None
C1514,Chethan Lobo,56,Andhra Pradesh,Vijayapura,Vijayapura,None
C1515,Gopal Salian,23,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1516,Venkatesh Bangera,54,Andhra Pradesh,Raichur,Raichur,Gang_33
C1517,Shivakumar Bangera,29,Karnataka,Hassan,Hassan,None
C1518,Ajay Patil,24,Andhra Pradesh,Shivamogga,Shivamogga,Gang_28
C1519,Ganesh Kumar,21,Karnataka,Bidar,Bidar,None
C1520,Tarun Joshi,49,Karnataka,Koppal,Koppal,None
C1521,Vikas Bairy,24,Karnataka,Bidar,Bidar,None
C1522,Manoj Moily,46,Karnataka,Belagavi,Belagavi,None
C1523,Sharath Kamath,27,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1524,Madan Suvarna,24,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1525,Gopal Kumar,54,Karnataka,Kalaburagi,Kalaburagi,Gang_28
C1526,Anand Acharya,34,Karnataka,Vijayapura,Vijayapura,None
C1527,Harsha Ramesh,54,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_20
C1528,Lohith Lobo,28,Karnataka,Tumakuru,Tumakuru,None
C1529,Vikas Kudva,25,Karnataka,Belagavi,Belagavi,Gang_3
C1530,Mohan Naik,31,Karnataka,Koppal,Koppal,None
C1531,Ranjith Suvarna,46,Karnataka,Ballari,Ballari,Gang_9
C1532,Vinod Verma,29,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_5
C1533,Nandakumar Naik,38,Karnataka,Kalaburagi,Kalaburagi,Gang_34
C1534,Lokesh Mendonca,22,Karnataka,Kalaburagi,Kalaburagi,Gang_47
C1535,Amith Reddy,22,Karnataka,Ballari,Ballari,None
C1536,Dinesh Shetty,55,Karnataka,Bidar,Bidar,None
C1537,Nandakumar Rao,42,Karnataka,Dharwad,Dharwad,None
C1538,Chirag Rai,27,Karnataka,Mysuru,Mysuru,Gang_10
C1539,Suresh Adiga,20,Maharashtra,Koppal,Koppal,None
C1540,Dinesh Bhat,56,Karnataka,Dharwad,Dharwad,None
C1541,Jagadish Salian,30,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_39
C1542,Ranjith Lobo,46,Karnataka,Dharwad,Dharwad,Gang_5
C1543,Abhishek Suvarna,58,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1544,Devraj Kumar,25,Karnataka,Kodagu,Kodagu,None
C1545,Pranav Naik,58,Karnataka,Kodagu,Kodagu,Gang_13
C1546,Ajay Fernandes,45,Karnataka,Ballari,Ballari,Gang_26
C1547,Nikhil Bairy,42,Karnataka,Raichur,Raichur,None
C1548,Deepak Moily,36,Karnataka,Kalaburagi,Kalaburagi,Gang_21
C1549,Yogesh Patil,39,Karnataka,Vijayapura,Vijayapura,None
C1550,Vijay Lobo,30,Karnataka,Dharwad,Dharwad,None
C1551,Umesh Shekar,45,Karnataka,Kalaburagi,Kalaburagi,None
C1552,Lokesh Poojary,43,Karnataka,Ballari,Ballari,Gang_17
C1553,Mukesh Rai,41,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1554,Anil Kulkarni,23,Karnataka,Hassan,Hassan,None
C1555,Lohith Patil,48,Karnataka,Ballari,Ballari,None
C1556,Mithun Kulkarni,56,Karnataka,Belagavi,Belagavi,None
C1557,Shivakumar Kulkarni,21,Karnataka,Vijayapura,Vijayapura,Gang_26
C1558,Bharath Fernandes,29,Maharashtra,Shivamogga,Shivamogga,None
C1559,Harsha Fernandes,20,Karnataka,Koppal,Koppal,Gang_18
C1560,Chandan Verma,53,Karnataka,Kodagu,Kodagu,None
C1561,Sachin Bhat,49,Karnataka,Dharwad,Dharwad,Gang_34
C1562,Bhaskar Kumar,35,Karnataka,Koppal,Koppal,Gang_26
C1563,Pradeep Bhat,25,Karnataka,Shivamogga,Shivamogga,None
C1564,Shashank Devadiga,28,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_20
C1565,Kishore Naik,46,Karnataka,Dharwad,Dharwad,None
C1566,Raghav Gowda,36,Karnataka,Dharwad,Dharwad,Gang_13
C1567,Tejas Adiga,23,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1568,Shivakumar Fernandes,29,Karnataka,Hassan,Hassan,None
C1569,Anoop Lobo,40,Kerala,Hassan,Hassan,None
C1570,Nandakumar Bangera,32,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1571,Gopal Murthy,46,Karnataka,Kodagu,Kodagu,None
C1572,Tejas Acharya,23,Karnataka,Belagavi,Belagavi,Gang_22
C1573,Prakash Kotian,26,Karnataka,Shivamogga,Shivamogga,None
C1574,Krishna Pandit,54,Karnataka,Shivamogga,Shivamogga,Gang_4
C1575,Tejas Murthy,58,Karnataka,Vijayapura,Vijayapura,None
C1576,Akash Reddy,58,Karnataka,Ballari,Ballari,Gang_50
C1577,Ashok Shetty,38,Karnataka,Belagavi,Belagavi,None
C1578,Yogesh Hegde,54,Andhra Pradesh,Bengaluru Urban,Bengaluru Urban,None
C1579,Shankar Joshi,43,Karnataka,Kalaburagi,Kalaburagi,None
C1580,Kiran Ramesh,26,Maharashtra,Hassan,Hassan,None
C1581,Suresh Udupa,32,Karnataka,Koppal,Koppal,None
C1582,Yogesh Sharma,53,Karnataka,Kalaburagi,Kalaburagi,Gang_3
C1583,Devraj Salian,29,Karnataka,Koppal,Koppal,Gang_23
C1584,Nagaraj Suvarna,56,Karnataka,Shivamogga,Shivamogga,None
C1585,Karthik Kamath,57,Karnataka,Koppal,Koppal,None
C1586,Karthik Sharma,22,Karnataka,Dharwad,Dharwad,None
C1587,Tejas Shetty,53,Telangana,Hassan,Hassan,None
C1588,Amith Salian,30,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1589,Aravind Shetty,22,Karnataka,Vijayapura,Vijayapura,Gang_18
C1590,Manjunath Bhat,50,Karnataka,Kalaburagi,Kalaburagi,None
C1591,Anand Shanbhag,29,Karnataka,Raichur,Raichur,Gang_31
C1592,Vikas Nayak,32,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1593,Santosh Sharma,27,Karnataka,Bidar,Bidar,None
C1594,Chethan Kumar,58,Karnataka,Belagavi,Belagavi,None
C1595,Sandeep Mallya,41,Karnataka,Tumakuru,Tumakuru,Gang_36
C1596,Anil Pujari,26,Karnataka,Hassan,Hassan,None
C1597,Venkatesh Udupa,29,Maharashtra,Kalaburagi,Kalaburagi,None
C1598,Abhishek Kamath,38,Telangana,Shivamogga,Shivamogga,Gang_4
C1599,Jagadish Desai,50,Karnataka,Tumakuru,Tumakuru,None
C1600,Ashok Acharya,51,Karnataka,Dharwad,Dharwad,Gang_32
C1601,Nagaraj Kumar,23,Karnataka,Ballari,Ballari,None
C1602,Rakesh Pinto,51,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1603,Akhil Devadiga,37,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1604,Harish Bhat,42,Karnataka,Tumakuru,Tumakuru,None
C1605,Mukesh Kumar,48,Karnataka,Hassan,Hassan,Gang_23
C1606,Shashank Rai,22,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1607,Ganesh Acharya,50,Kerala,Dharwad,Dharwad,None
C1608,Aditya Kumar,40,Karnataka,Bidar,Bidar,Gang_40
C1609,Arun Shanbhag,26,Karnataka,Shivamogga,Shivamogga,None
C1610,Anil Kumar,60,Karnataka,Vijayapura,Vijayapura,None
C1611,Kishore Mallya,36,Karnataka,Shivamogga,Shivamogga,Gang_9
C1612,Bharath Pandit,49,Karnataka,Dharwad,Dharwad,None
C1613,Sunil Shanbhag,57,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1614,Darshan Lobo,46,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_1
C1615,Ashok Noronha,55,Andhra Pradesh,Mysuru,Mysuru,None
C1616,Krishna Rai,48,Karnataka,Vijayapura,Vijayapura,Gang_12
C1617,Ramesh Shetty,34,Karnataka,Ballari,Ballari,Gang_32
C1618,Vijay Gowda,25,Karnataka,Mysuru,Mysuru,Gang_7
C1619,Nithin Verma,40,Karnataka,Kalaburagi,Kalaburagi,None
C1620,Nandakumar Fernandes,55,Telangana,Raichur,Raichur,None
C1621,Sharath Suvarna,54,Karnataka,Hassan,Hassan,None
C1622,Dinesh Shanbhag,23,Telangana,Ballari,Ballari,None
C1623,Ajay Shekar,27,Karnataka,Dharwad,Dharwad,None
C1624,Vijay Ramesh,44,Karnataka,Shivamogga,Shivamogga,None
C1625,Girish Devadiga,21,Kerala,Mysuru,Mysuru,None
C1626,Yogesh Nayak,50,Karnataka,Raichur,Raichur,None
C1627,Vijay Shettigar,54,Karnataka,Koppal,Koppal,None
C1628,Mukesh Shettigar,38,Karnataka,Koppal,Koppal,Gang_21
C1629,Ravi Suvarna,39,Karnataka,Kalaburagi,Kalaburagi,None
C1630,Anoop Kotian,46,Karnataka,Tumakuru,Tumakuru,None
C1631,Nithin Lobo,25,Karnataka,Kodagu,Kodagu,None
C1632,Prakash Alva,57,Karnataka,Kalaburagi,Kalaburagi,None
C1633,Suresh Shetty,22,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1634,Shashank Acharya,27,Maharashtra,Mysuru,Mysuru,None
C1635,Shankar Naik,59,Karnataka,Kodagu,Kodagu,None
C1636,Rajesh Shekar,42,Karnataka,Bidar,Bidar,Gang_13
C1637,Tejas Joshi,42,Karnataka,Hassan,Hassan,None
C1638,Anoop Acharya,26,Karnataka,Shivamogga,Shivamogga,Gang_29
C1639,Hemant Shekar,22,Telangana,Belagavi,Belagavi,None
C1640,Nandakumar Bairy,32,Karnataka,Mysuru,Mysuru,None
C1641,Ranjith Shetty,39,Karnataka,Koppal,Koppal,Gang_46
C1642,Mithun Kumar,47,Karnataka,Tumakuru,Tumakuru,None
C1643,Shashank Bairy,42,Karnataka,Koppal,Koppal,None
C1644,Madan Udupa,31,Karnataka,Tumakuru,Tumakuru,Gang_14
C1645,Arun Pinto,34,Karnataka,Dharwad,Dharwad,None
C1646,Girish Bollineni,21,Karnataka,Ballari,Ballari,None
C1647,Rajesh Patil,33,Karnataka,Koppal,Koppal,None
C1648,Girish Bangera,47,Karnataka,Raichur,Raichur,Gang_19
C1649,Kishore Acharya,25,Karnataka,Bidar,Bidar,None
C1650,Gopal Rao,32,Karnataka,Kalaburagi,Kalaburagi,None
C1651,Rajesh Hegde,42,Karnataka,Raichur,Raichur,None
C1652,Rohit Kamath,49,Karnataka,Kodagu,Kodagu,None
C1653,Varun Alva,46,Karnataka,Bidar,Bidar,None
C1654,Mukesh Lobo,32,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_50
C1655,Krishna Shekar,60,Karnataka,Kodagu,Kodagu,None
C1656,Prakash Shettigar,46,Tamil Nadu,Bidar,Bidar,None
C1657,Abhishek Naik,53,Karnataka,Tumakuru,Tumakuru,Gang_15
C1658,Tarun Gowda,38,Karnataka,Raichur,Raichur,None
C1659,Sharath Alva,28,Karnataka,Kodagu,Kodagu,Gang_33
C1660,Manjunath Moily,46,Karnataka,Kodagu,Kodagu,None
C1661,Sandeep Karkera,47,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1662,Girish Kamath,50,Karnataka,Bidar,Bidar,None
C1663,Girish Alva,34,Karnataka,Vijayapura,Vijayapura,None
C1664,Sunil Kulkarni,20,Karnataka,Belagavi,Belagavi,None
C1665,Naveen Fernandes,56,Karnataka,Shivamogga,Shivamogga,Gang_26
C1666,Kiran Lobo,51,Karnataka,Raichur,Raichur,Gang_22
C1667,Vikas Shettigar,22,Kerala,Belagavi,Belagavi,Gang_33
C1668,Dinesh Ramesh,60,Karnataka,Koppal,Koppal,None
C1669,Darshan Shanbhag,29,Karnataka,Kodagu,Kodagu,Gang_26
C1670,Ashok Mallya,42,Karnataka,Shivamogga,Shivamogga,None
C1671,Mohan Kotian,34,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1672,Mohan Devadiga,46,Telangana,Mysuru,Mysuru,None
C1673,Aravind Nayak,40,Karnataka,Kalaburagi,Kalaburagi,None
C1674,Manjunath Acharya,40,Karnataka,Mysuru,Mysuru,None
C1675,Chirag D'Souza,22,Karnataka,Raichur,Raichur,Gang_11
C1676,Kishore Rao,50,Telangana,Kodagu,Kodagu,Gang_2
C1677,Anoop Sharma,23,Karnataka,Kalaburagi,Kalaburagi,Gang_25
C1678,Yogesh Gowda,35,Kerala,Belagavi,Belagavi,None
C1679,Rajesh Rao,41,Telangana,Kodagu,Kodagu,None
C1680,Akash Devadiga,45,Karnataka,Koppal,Koppal,Gang_7
C1681,Mithun Shekar,36,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1682,Nithin Bairy,47,Karnataka,Bidar,Bidar,Gang_36
C1683,Mahesh Bangera,56,Karnataka,Kodagu,Kodagu,Gang_2
C1684,Anoop Kamath,38,Tamil Nadu,Bidar,Bidar,None
C1685,Umesh Verma,39,Telangana,Dharwad,Dharwad,Gang_38
C1686,Tejas Mendonca,43,Karnataka,Raichur,Raichur,Gang_34
C1687,Srinivas Murthy,22,Maharashtra,Ballari,Ballari,None
C1688,Chandan Bangera,46,Kerala,Dharwad,Dharwad,Gang_42
C1689,Tarun Verma,38,Karnataka,Hassan,Hassan,None
C1690,Shivakumar Udupa,54,Andhra Pradesh,Shivamogga,Shivamogga,None
C1691,Mahesh Mendonca,23,Tamil Nadu,Hassan,Hassan,Gang_45
C1692,Yogesh Acharya,45,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1693,Devraj Nayak,39,Karnataka,Kalaburagi,Kalaburagi,None
C1694,Kishore Suvarna,39,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1695,Yogesh Kudva,40,Karnataka,Kodagu,Kodagu,None
C1696,Amith Pinto,45,Karnataka,Dharwad,Dharwad,None
C1697,Suresh Naik,37,Karnataka,Kodagu,Kodagu,Gang_41
C1698,Harsha Pujari,53,Karnataka,Bidar,Bidar,Gang_7
C1699,Anoop Pai,47,Karnataka,Bidar,Bidar,Gang_7
C1700,Pavan Kunder,34,Karnataka,Hassan,Hassan,None
C1701,Srinivas Karkera,51,Karnataka,Kalaburagi,Kalaburagi,Gang_44
C1702,Ramesh Bairy,27,Andhra Pradesh,Koppal,Koppal,None
C1703,Ganesh Shet,38,Kerala,Kalaburagi,Kalaburagi,None
C1704,Nikhil Sharma,37,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_31
C1705,Pradeep Verma,24,Karnataka,Bidar,Bidar,None
C1706,Rajesh Murthy,51,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1707,Raghav Hegde,49,Karnataka,Belagavi,Belagavi,None
C1708,Hemant Kunder,57,Karnataka,Dharwad,Dharwad,Gang_10
C1709,Darshan Verma,25,Karnataka,Kodagu,Kodagu,None
C1710,Mukesh Udupa,35,Tamil Nadu,Vijayapura,Vijayapura,None
C1711,Jagannath Pandit,25,Karnataka,Bidar,Bidar,None
C1712,Shivakumar Pujari,48,Karnataka,Raichur,Raichur,None
C1713,Chirag Fernandes,51,Karnataka,Raichur,Raichur,Gang_3
C1714,Rajesh Shettigar,43,Karnataka,Raichur,Raichur,None
C1715,Madan Reddy,38,Karnataka,Belagavi,Belagavi,Gang_45
C1716,Nithin Salian,31,Karnataka,Vijayapura,Vijayapura,None
C1717,Sachin Desai,27,Karnataka,Belagavi,Belagavi,None
C1718,Srinivas Desai,49,Karnataka,Raichur,Raichur,None
C1719,Mithun Devadiga,50,Karnataka,Mysuru,Mysuru,Gang_12
C1720,Yogesh Verma,56,Karnataka,Tumakuru,Tumakuru,Gang_14
C1721,Yash Kotian,22,Karnataka,Ballari,Ballari,None
C1722,Ajay Devadiga,47,Karnataka,Koppal,Koppal,None
C1723,Bharath Kudva,41,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1724,Aravind Moily,52,Karnataka,Shivamogga,Shivamogga,None
C1725,Darshan Bangera,29,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1726,Tarun Sharma,22,Karnataka,Tumakuru,Tumakuru,None
C1727,Deepak Shetty,58,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1728,Lohith Joshi,57,Karnataka,Hassan,Hassan,None
C1729,Anoop Bhat,52,Telangana,Kodagu,Kodagu,None
C1730,Ashok Lobo,54,Karnataka,Tumakuru,Tumakuru,None
C1731,Chethan Kotian,23,Kerala,Koppal,Koppal,None
C1732,Girish Pai,54,Karnataka,Ballari,Ballari,None
C1733,Sharath Kulkarni,46,Karnataka,Tumakuru,Tumakuru,None
C1734,Mohan Shettigar,34,Karnataka,Belagavi,Belagavi,None
C1735,Yash Poojary,27,Andhra Pradesh,Kodagu,Kodagu,None
C1736,Tarun Fernandes,60,Maharashtra,Mysuru,Mysuru,Gang_50
C1737,Mithun Patil,48,Karnataka,Kodagu,Kodagu,Gang_35
C1738,Darshan Alva,34,Karnataka,Bidar,Bidar,Gang_22
C1739,Lohith Naik,20,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1740,Suresh Bhat,26,Tamil Nadu,Kalaburagi,Kalaburagi,None
C1741,Nikhil Ramesh,48,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_46
C1742,Akash Moily,48,Karnataka,Vijayapura,Vijayapura,None
C1743,Anil Alva,41,Telangana,Ballari,Ballari,None
C1744,Lokesh Moily,49,Karnataka,Kodagu,Kodagu,None
C1745,Anoop Kumar,40,Karnataka,Tumakuru,Tumakuru,None
C1746,Srinivas Pinto,32,Karnataka,Koppal,Koppal,None
C1747,Gopal Hegde,27,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1748,Vijay Joshi,34,Karnataka,Tumakuru,Tumakuru,Gang_32
C1749,Abhishek Joshi,47,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1750,Devraj Adiga,47,Karnataka,Tumakuru,Tumakuru,None
C1751,Abhishek Ramesh,31,Karnataka,Hassan,Hassan,None
C1752,Vikas Poojary,33,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1753,Chirag Joshi,58,Tamil Nadu,Tumakuru,Tumakuru,None
C1754,Anoop Salian,54,Karnataka,Koppal,Koppal,Gang_45
C1755,Raghav Lobo,21,Karnataka,Ballari,Ballari,None
C1756,Chandan Acharya,31,Karnataka,Raichur,Raichur,None
C1757,Varun Mendonca,32,Karnataka,Kodagu,Kodagu,None
C1758,Bhaskar Shet,42,Karnataka,Koppal,Koppal,None
C1759,Manoj Suvarna,43,Karnataka,Kodagu,Kodagu,None
C1760,Harish Adiga,58,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1761,Anoop Patil,58,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_37
C1762,Kiran Sharma,23,Telangana,Koppal,Koppal,None
C1763,Mahesh Salian,29,Karnataka,Hassan,Hassan,Gang_6
C1764,Shankar Patil,31,Karnataka,Ballari,Ballari,None
C1765,Vikas Karkera,42,Maharashtra,Kodagu,Kodagu,None
C1766,Nagaraj Adiga,20,Karnataka,Shivamogga,Shivamogga,None
C1767,Prakash Mendonca,34,Karnataka,Mysuru,Mysuru,None
C1768,Ganesh Patil,44,Karnataka,Belagavi,Belagavi,None
C1769,Ramesh Kudva,55,Telangana,Bengaluru Rural,Bengaluru Rural,Gang_28
C1770,Manoj Kudva,47,Karnataka,Shivamogga,Shivamogga,None
C1771,Vinod Bairy,35,Karnataka,Koppal,Koppal,None
C1772,Ranjith Acharya,29,Karnataka,Raichur,Raichur,Gang_31
C1773,Shivakumar Kotian,59,Karnataka,Tumakuru,Tumakuru,None
C1774,Yogesh Karkera,34,Kerala,Hassan,Hassan,Gang_30
C1775,Ganesh Gowda,44,Telangana,Bidar,Bidar,Gang_35
C1776,Pradeep Kunder,55,Karnataka,Kodagu,Kodagu,None
C1777,Aditya Joshi,31,Karnataka,Dharwad,Dharwad,None
C1778,Venkatesh Suvarna,23,Karnataka,Kalaburagi,Kalaburagi,None
C1779,Rakesh Shetty,44,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1780,Kishore Kunder,29,Karnataka,Kodagu,Kodagu,None
C1781,Pranav Pai,36,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_3
C1782,Chirag Lobo,49,Karnataka,Kalaburagi,Kalaburagi,Gang_19
C1783,Gautham Bollineni,38,Tamil Nadu,Hassan,Hassan,None
C1784,Shankar Devadiga,35,Karnataka,Ballari,Ballari,None
C1785,Lohith Karkera,22,Karnataka,Kalaburagi,Kalaburagi,Gang_36
C1786,Akash Adiga,21,Karnataka,Ballari,Ballari,None
C1787,Nikhil Mallya,30,Karnataka,Raichur,Raichur,None
C1788,Gautham Suvarna,31,Karnataka,Belagavi,Belagavi,None
C1789,Vijay Adiga,48,Karnataka,Koppal,Koppal,None
C1790,Girish Kumar,22,Karnataka,Mysuru,Mysuru,None
C1791,Mithun Salian,57,Andhra Pradesh,Ballari,Ballari,None
C1792,Pranav Kunder,57,Karnataka,Belagavi,Belagavi,None
C1793,Kiran Suvarna,43,Karnataka,Belagavi,Belagavi,Gang_36
C1794,Lokesh Shet,36,Karnataka,Dharwad,Dharwad,None
C1795,Varun Lobo,29,Karnataka,Bidar,Bidar,None
C1796,Nikhil Karkera,59,Karnataka,Bidar,Bidar,Gang_36
C1797,Ajay Reddy,47,Karnataka,Bidar,Bidar,None
C1798,Nagaraj Reddy,50,Karnataka,Kalaburagi,Kalaburagi,None
C1799,Mukesh Kulkarni,55,Telangana,Raichur,Raichur,Gang_45
C1800,Sunil Kamath,33,Tamil Nadu,Bengaluru Rural,Bengaluru Rural,None
C1801,Devraj Shanbhag,41,Karnataka,Koppal,Koppal,None
C1802,Darshan Moily,36,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_32
C1803,Gautham Lobo,22,Andhra Pradesh,Dharwad,Dharwad,None
C1804,Deepak Mendonca,55,Karnataka,Koppal,Koppal,None
C1805,Jagadish Kumar,20,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_11
C1806,Mukesh Kamath,50,Karnataka,Shivamogga,Shivamogga,Gang_43
C1807,Venkatesh Verma,33,Telangana,Hassan,Hassan,None
C1808,Lokesh Bollineni,35,Karnataka,Kalaburagi,Kalaburagi,None
C1809,Pavan Shanbhag,53,Karnataka,Mysuru,Mysuru,None
C1810,Nithin Adiga,27,Karnataka,Dharwad,Dharwad,None
C1811,Anoop Moily,36,Karnataka,Mysuru,Mysuru,None
C1812,Mukesh Pujari,25,Karnataka,Raichur,Raichur,None
C1813,Pranav Shettigar,45,Karnataka,Belagavi,Belagavi,None
C1814,Yogesh Shet,43,Karnataka,Bidar,Bidar,None
C1815,Mahesh Kotian,30,Karnataka,Tumakuru,Tumakuru,None
C1816,Srinivas Acharya,51,Karnataka,Raichur,Raichur,Gang_19
C1817,Harish Hegde,58,Karnataka,Ballari,Ballari,None
C1818,Anoop Ramesh,36,Karnataka,Raichur,Raichur,None
C1819,Bharath Rao,38,Karnataka,Ballari,Ballari,None
C1820,Lokesh Verma,28,Karnataka,Mysuru,Mysuru,None
C1821,Rohit Alva,20,Karnataka,Koppal,Koppal,Gang_29
C1822,Sachin Fernandes,30,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1823,Yash Naik,54,Telangana,Belagavi,Belagavi,None
C1824,Umesh Bhat,30,Karnataka,Ballari,Ballari,None
C1825,Karthik Poojary,29,Karnataka,Tumakuru,Tumakuru,Gang_17
C1826,Ajay Pinto,20,Karnataka,Bidar,Bidar,None
C1827,Rajesh Salian,38,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1828,Venkatesh Noronha,44,Karnataka,Koppal,Koppal,Gang_41
C1829,Amith Gowda,25,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1830,Chandan Bollineni,25,Karnataka,Koppal,Koppal,Gang_1
C1831,Chandan Shetty,37,Karnataka,Dharwad,Dharwad,Gang_22
C1832,Srinivas Reddy,43,Karnataka,Raichur,Raichur,None
C1833,Vikas Fernandes,39,Karnataka,Kalaburagi,Kalaburagi,Gang_35
C1834,Sunil Rai,26,Tamil Nadu,Mysuru,Mysuru,None
C1835,Ashok Kumar,51,Karnataka,Koppal,Koppal,Gang_28
C1836,Nandakumar Udupa,27,Karnataka,Ballari,Ballari,None
C1837,Madan Joshi,54,Karnataka,Vijayapura,Vijayapura,Gang_7
C1838,Anil Lobo,25,Maharashtra,Bengaluru Urban,Bengaluru Urban,None
C1839,Mukesh Joshi,25,Karnataka,Bidar,Bidar,None
C1840,Naveen Udupa,28,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_40
C1841,Kishore Patil,50,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_28
C1842,Mithun Rao,33,Karnataka,Tumakuru,Tumakuru,None
C1843,Nandakumar Noronha,51,Karnataka,Bidar,Bidar,None
C1844,Manoj Alva,45,Tamil Nadu,Dharwad,Dharwad,Gang_49
C1845,Gopal Acharya,28,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1846,Nagaraj Moily,40,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1847,Santosh Poojary,27,Karnataka,Raichur,Raichur,Gang_30
C1848,Nandakumar Pujari,58,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_48
C1849,Chethan Shet,35,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1850,Santosh Mendonca,56,Telangana,Bengaluru Rural,Bengaluru Rural,None
