crime_id,criminal_id,criminal_name,gang_id,district,city,police_station,crime_type,latitude,longitude,date,severity,status
CR000194,C0018,Umesh Alva,,Mysuru,Mysuru City,Nazarbad PS,Domestic Violence,12.506214,76.387847,2024-12-31,low,closed
CR000195,C0018,Umesh Alva,,Chamarajanagar,Chamarajanagar,Chamarajanagar Traffic PS,Kidnapping,11.647722,76.90609,2024-05-04,low,investigating
CR000196,C0018,Umesh Alva,,Tumakuru,Madhugiri,Madhugiri Rural PS,Domestic Violence,13.548269,76.985782,2024-09-27,medium,closed
CR000197,C0018,Umesh Alva,,Mandya,Maddur,Maddur PS,Drug Offense,12.607316,76.980237,2024-02-09,medium,investigating
CR000198,C0018,Umesh Alva,,Bidar,Basavakalyan,Basavakalyan Town PS,Drug Offense,17.724773,77.741517,2024-03-27,low,investigating
CR000199,C0018,Umesh Alva,,Ramanagara,Ramanagara,Ramanagara Traffic PS,Robbery,12.990943,77.523599,2024-07-14,low,open
CR000200,C0018,Umesh Alva,,Dakshina Kannada,Puttur,Puttur PS,Chain Snatching,12.809888,75.022066,2023-05-20,medium,open
CR000201,C0018,Umesh Alva,,Bidar,Bhalki,Bhalki PS,Murder,17.814519,77.25663,2023-06-01,medium,open
CR000202,C0018,Umesh Alva,,Chikkamagaluru,Chikkamagaluru City,Chikkamagaluru City Traffic PS,Murder,13.325764,75.891233,2023-05-12,high,investigating
CR000203,C0018,Umesh Alva,,Yadgir,Yadgir City,Yadgir PS,Burglary,16.584329,77.31002,2023-06-22,low,investigating
CR000204,C0019,Rajesh Nayak,,Belagavi,Belagavi City,Market PS,Robbery,16.102294,74.315415,2024-08-02,low,closed
CR000205,C0019,Rajesh Nayak,,Bengaluru Urban,Whitefield,Varthur PS,Assault,13.238088,77.743643,2023-09-28,low,open
CR000206,C0019,Rajesh Nayak,,Ramanagara,Ramanagara,Ramanagara Town PS,Murder,12.812839,77.022885,2023-11-16,medium,closed
CR000207,C0019,Rajesh Nayak,,Kodagu,Somwarpet,Kushalnagar PS,Land Dispute,12.558079,75.8949,2023-08-17,low,open
CR000208,C0019,Rajesh Nayak,,Yadgir,Shahapur,Shahapur PS,Chain Snatching,16.895251,77.128174,2023-03-07,low,closed
CR000209,C0019,Rajesh Nayak,,Vijayapura,Indi,Indi PS,Land Dispute,17.104893,75.896177,2023-08-05,low,open
CR000210,C0019,Rajesh Nayak,,Yadgir,Shahapur,Shahapur Town PS,Robbery,16.931274,77.418656,2023-08-03,low,investigating
CR000211,C0020,Deepak Bollineni,Gang_40,Kodagu,Madikeri,Madikeri PS,Cybercrime,12.126827,75.858147,2023-02-28,low,closed
CR000212,C0020,Deepak Bollineni,Gang_40,Chikkaballapura,Chikkaballapura,Chikkaballapura Traffic PS,Kidnapping,13.389259,77.992029,2024-09-02,medium,open
CR000213,C0020,Deepak Bollineni,Gang_40,Koppal,Gangavathi,Gangavathi Rural PS,Theft,15.295131,75.985452,2024-05-23,medium,open
CR000214,C0020,Deepak Bollineni,Gang_40,Mandya,Maddur,Maddur PS,Mobile Theft,12.308462,76.918098,2024-12-21,low,investigating
CR000215,C0020,Deepak Bollineni,Gang_40,Ramanagara,Kanakapura,Kanakapura Town PS,Kidnapping,12.812365,77.104764,2023-07-27,high,investigating
CR000216,C0020,Deepak Bollineni,Gang_40,Belagavi,Gokak,Gokak Traffic PS,Theft,15.600056,74.263588,2024-02-22,high,closed
CR000217,C0020,Deepak Bollineni,Gang_40,Udupi,Karkala,Hebri PS,Drug Offense,13.048949,74.847275,2023-05-22,medium,investigating
CR000218,C0020,Deepak Bollineni,Gang_40,Mysuru,Mysuru City,Nazarbad PS,Cybercrime,12.178835,76.872534,2023-10-10,low,open
CR000219,C0021,Umesh Kamath,,Ramanagara,Kanakapura,Kanakapura Rural PS,Domestic Violence,12.930612,77.41382,2023-05-21,medium,open
CR000220,C0021,Umesh Kamath,,Uttara Kannada,Sirsi,Sirsi Town PS,Mobile Theft,14.572622,74.549282,2023-03-22,low,investigating
CR000221,C0021,Umesh Kamath,,Mysuru,Nanjangud,Nanjangud Rural PS,Chain Snatching,12.257571,76.783735,2023-10-27,medium,investigating
CR000222,C0021,Umesh Kamath,,Uttara Kannada,Sirsi,Sirsi Town PS,Robbery,15.030765,74.872533,2024-10-04,medium,closed
CR000223,C0021,Umesh Kamath,,Haveri,Ranebennur,Ranebennur PS,Fraud,14.698382,75.348686,2024-09-15,medium,closed
CR000224,C0021,Umesh Kamath,,Koppal,Kushtagi,Kushtagi Town PS,Theft,15.103566,76.429022,2024-04-05,low,closed
CR000225,C0021,Umesh Kamath,,Chitradurga,Chitradurga,Chitradurga PS,Murder,14.489858,76.544792,2023-10-16,medium,investigating
CR000226,C0021,Umesh Kamath,,Raichur,Manvi,Manvi Town PS,Domestic Violence,16.393807,77.196794,2023-02-09,low,investigating
CR000227,C0021,Umesh Kamath,,Hassan,Arsikere,Arsikere Town PS,Vehicle Theft,13.150898,75.969206,2023-10-02,low,closed
CR000228,C0021,Umesh Kamath,,Bengaluru Urban,Yelahanka,Yelahanka PS,Robbery,12.791506,77.598996,2023-10-07,low,investigating
CR000229,C0021,Umesh Kamath,,Ballari,Sandur,Sandur Rural PS,Cybercrime,15.142311,76.625655,2024-01-23,medium,investigating
CR000230,C0022,Darshan Bollineni,Gang_38,Chikkaballapura,Chikkaballapura,Chikkaballapura Traffic PS,Robbery,13.355012,77.713514,2024-06-13,medium,open
CR000231,C0022,Darshan Bollineni,Gang_38,Koppal,Koppal City,Koppal City Traffic PS,Chain Snatching,15.40864,76.135188,2023-12-04,low,investigating
CR000232,C0022,Darshan Bollineni,Gang_38,Davangere,Davangere City,Davangere City Traffic PS,Vehicle Theft,14.297068,75.818492,2024-12-11,low,investigating
CR000233,C0022,Darshan Bollineni,Gang_38,Hubballi-Dharwad,Navanagar,Navanagar PS,Assault,15.444813,75.055855,2024-04-20,low,investigating
CR000234,C0022,Darshan Bollineni,Gang_38,Dakshina Kannada,Puttur,Puttur PS,Burglary,13.007028,75.191978,2024-03-23,low,open
CR000235,C0022,Darshan Bollineni,Gang_38,Chikkamagaluru,Kadur,Kadur Rural PS,Theft,13.209653,75.753641,2023-09-27,low,closed
CR000236,C0022,Darshan Bollineni,Gang_38,Chikkaballapura,Sidlaghatta,Sidlaghatta Town PS,Theft,13.253917,77.945347,2023-03-16,medium,open
CR000237,C0022,Darshan Bollineni,Gang_38,Hassan,Sakleshpur,Sakleshpur Rural PS,Cybercrime,12.835092,76.028511,2024-05-31,medium,open
CR000238,C0022,Darshan Bollineni,Gang_38,Bengaluru Rural,Devanahalli,Devanahalli PS,Drug Offense,13.153595,77.310217,2023-08-25,medium,investigating
CR000239,C0022,Darshan Bollineni,Gang_38,Gadag,Gadag,Betageri PS,Drug Offense,15.293652,75.488677,2023-04-10,low,investigating
CR000240,C0022,Darshan Bollineni,Gang_38,Ramanagara,Ramanagara,Ramanagara Traffic PS,Assault,12.551201,76.99276,2023-07-08,low,open
CR000241,C0022,Darshan Bollineni,Gang_38,Haveri,Savanur,Savanur Town PS,Burglary,14.74354,75.405949,2023-10-25,low,open
CR000242,C0022,Darshan Bollineni,Gang_38,Kodagu,Virajpet,Virajpet PS,Domestic Violence,12.431257,75.996616,2024-02-03,medium,investigating
CR000243,C0022,Darshan Bollineni,Gang_38,Gadag,Ron,Ron PS,Land Dispute,15.494738,75.447623,2024-12-09,high,investigating
CR000244,C0023,Ajay Acharya,Gang_17,Udupi,Karkala,Hebri PS,Robbery,13.200252,74.446792,2023-02-18,medium,closed
CR000245,C0023,Ajay Acharya,Gang_17,Kalaburagi,Jewargi,Yadrami PS,Burglary,17.133851,76.616044,2023-09-17,medium,closed
CR000246,C0023,Ajay Acharya,Gang_17,Tumakuru,Tiptur,Tiptur Rural PS,Burglary,13.12469,77.126609,2024-06-23,low,investigating
CR000247,C0023,Ajay Acharya,Gang_17,Dakshina Kannada,Sullia,Sullia PS,Robbery,12.756735,75.072523,2024-06-11,low,closed
CR000248,C0023,Ajay Acharya,Gang_17,Vijayapura,Sindagi,Sindagi Rural PS,Theft,17.105534,75.852716,2024-02-07,medium,investigating
CR000249,C0023,Ajay Acharya,Gang_17,Mangaluru,Mangaluru,Mangaluru North PS,Theft,12.981097,74.687329,2024-11-10,high,investigating
CR000250,C0023,Ajay Acharya,Gang_17,Chamarajanagar,Kollegal,Kollegal Town PS,Land Dispute,11.905735,76.84712,2024-08-14,medium,closed
CR000251,C0023,Ajay Acharya,Gang_17,Uttara Kannada,Karwar,Karwar Traffic PS,Mobile Theft,14.79464,74.524544,2023-09-13,medium,open
CR000252,C0023,Ajay Acharya,Gang_17,Koppal,Koppal City,Koppal City Town PS,Assault,15.334615,75.955101,2023-10-08,low,open
CR000253,C0024,Harish Rai,,Dakshina Kannada,Bantwal,Bantwal PS,Drug Offense,12.927505,75.483701,2023-09-08,medium,open
CR000254,C0024,Harish Rai,,Yadgir,Yadgir City,Yadgir PS,Chain Snatching,16.849328,77.400697,2023-04-11,medium,open
CR000255,C0024,Harish Rai,,Hassan,Arsikere,Arsikere Rural PS,Cybercrime,12.853578,76.175985,2024-08-08,low,closed
CR000256,C0024,Harish Rai,,Gadag,Gadag,Betageri PS,Robbery,15.606071,75.791273,2023-09-03,high,open
CR000257,C0024,Harish Rai,,Udupi,Udupi,Malpe PS,Vehicle Theft,13.557885,74.996126,2024-11-08,low,investigating
CR000258,C0024,Harish Rai,,Tumakuru,Madhugiri,Madhugiri Rural PS,Land Dispute,13.168014,77.202522,2023-09-19,medium,open
CR000259,C0024,Harish Rai,,Yadgir,Yadgir City,Yadgir City Traffic PS,Fraud,16.560507,77.31934,2023-10-20,medium,open
CR000260,C0024,Harish Rai,,Davangere,Honnali,Nyamathi PS,Cybercrime,14.231823,76.127691,2023-02-19,low,investigating
CR000261,C0024,Harish Rai,,Belagavi,Gokak,Gokak Rural PS,Vehicle Theft,15.956185,74.518578,2023-04-12,high,open
CR000262,C0024,Harish Rai,,Koppal,Gangavathi,Gangavathi Rural PS,Chain Snatching,15.301072,76.324879,2023-10-01,medium,investigating
CR000263,C0024,Harish Rai,,Chitradurga,Chitradurga,Chitradurga PS,Chain Snatching,14.385696,76.679606,2024-07-14,medium,investigating
CR000264,C0024,Harish Rai,,Davangere,Davangere City,Davangere City Traffic PS,Burglary,14.584424,75.681748,2023-12-22,high,closed
CR000265,C0024,Harish Rai,,Bengaluru Urban,Yelahanka,Attur PS,Assault,13.0502,77.75453,2024-02-04,medium,closed
CR000266,C0024,Harish Rai,,Bengaluru Rural,Doddaballapura,Doddaballapura Town PS,Mobile Theft,13.454154,77.151543,2023-10-03,low,investigating
CR000267,C0024,Harish Rai,,Chamarajanagar,Kollegal,Kollegal Rural PS,Mobile Theft,11.825975,77.048413,2024-04-24,low,closed
CR000268,C0024,Harish Rai,,Udupi,Udupi,Manipal PS,Land Dispute,13.585398,74.497424,2024-07-11,medium,open
CR000269,C0025,Nagaraj Shekar,Gang_16,Shivamogga,Sagara,Anandapura PS,Kidnapping,13.804979,75.725647,2024-08-27,medium,investigating
CR000270,C0025,Nagaraj Shekar,Gang_16,Belagavi,Gokak,Gokak Rural PS,Mobile Theft,15.890537,74.620603,2024-10-01,low,investigating
CR000271,C0025,Nagaraj Shekar,Gang_16,Chikkaballapura,Chikkaballapura,Chikkaballapura Town PS,Theft,13.510354,77.585868,2024-11-07,medium,closed
CR000272,C0025,Nagaraj Shekar,Gang_16,Koppal,Kushtagi,Kushtagi PS,Vehicle Theft,15.15109,76.39685,2024-06-16,low,open
CR000273,C0025,Nagaraj Shekar,Gang_16,Kodagu,Somwarpet,Somwarpet PS,Chain Snatching,12.203682,76.03375,2023-03-11,low,closed
CR000274,C0025,Nagaraj Shekar,Gang_16,Bidar,Bhalki,Bhalki Town PS,Domestic Violence,17.888689,77.740144,2024-12-09,low,open
CR000275,C0025,Nagaraj Shekar,Gang_16,Chikkaballapura,Chikkaballapura,Chikkaballapura PS,Theft,13.31941,77.864841,2023-09-20,low,closed
CR000276,C0025,Nagaraj Shekar,Gang_16,Kalaburagi,Sedam,Sedam Town PS,Vehicle Theft,17.154361,77.057111,2024-03-01,low,investigating
CR000277,C0025,Nagaraj Shekar,Gang_16,Yadgir,Shahapur,Shahapur PS,Cybercrime,16.953566,77.127887,2023-09-17,medium,open
CR000278,C0025,Nagaraj Shekar,Gang_16,Shivamogga,Shivamogga City,Doddapete PS,Robbery,13.658258,75.729108,2023-07-14,low,closed
CR000279,C0026,Aditya Mallya,,Davangere,Honnali,Nyamathi PS,Land Dispute,14.341682,76.03691,2024-01-20,high,open
CR000280,C0026,Aditya Mallya,,Kolar,Kolar,Kolar Town PS,Theft,13.040625,77.998346,2024-11-30,medium,investigating
CR000281,C0026,Aditya Mallya,,Chamarajanagar,Kollegal,Kollegal Town PS,Murder,12.080278,76.983299,2024-02-03,low,investigating
CR000282,C0026,Aditya Mallya,,Raichur,Manvi,Manvi PS,Land Dispute,15.973716,77.612233,2024-04-04,medium,open
CR000283,C0026,Aditya Mallya,,Bidar,Bhalki,Bhalki Town PS,Burglary,18.159755,77.730675,2023-07-10,high,investigating
CR000284,C0026,Aditya Mallya,,Ballari,Hospet,Hospet Town PS,Chain Snatching,15.437289,77.103525,2023-11-19,low,closed
CR000285,C0026,Aditya Mallya,,Udupi,Karkala,Hebri PS,Cybercrime,13.37927,74.636566,2023-07-11,medium,open
CR000286,C0026,Aditya Mallya,,Bidar,Bhalki,Bhalki Rural PS,Vehicle Theft,17.863723,77.491528,2024-06-12,low,investigating
CR000287,C0026,Aditya Mallya,,Ramanagara,Ramanagara,Ramanagara PS,Domestic Violence,12.436125,77.327795,2024-05-09,high,closed
CR000288,C0026,Aditya Mallya,,Ballari,Sandur,Sandur Rural PS,Vehicle Theft,15.24127,76.973545,2023-11-20,medium,open
CR000289,C0026,Aditya Mallya,,Vijayapura,Indi,Indi PS,Murder,16.754705,75.48658,2024-12-22,low,closed
CR000290,C0026,Aditya Mallya,,Kolar,Malur,Malur Rural PS,Fraud,13.094412,78.02996,2023-06-06,low,investigating
CR000291,C0026,Aditya Mallya,,Ramanagara,Magadi,Magadi Town PS,Assault,12.863555,77.067198,2024-09-22,low,open
CR000292,C0026,Aditya Mallya,,Hubballi-Dharwad,Dharwad,Sub Urban PS,Drug Offense,15.185572,75.048571,2024-01-14,medium,investigating
CR000293,C0026,Aditya Mallya,,Gadag,Ron,Ron Rural PS,Mobile Theft,15.586652,75.6496,2024-08-25,low,investigating
CR000294,C0026,Aditya Mallya,,Uttara Kannada,Sirsi,Sirsi Town PS,Mobile Theft,14.53162,74.866716,2023-01-06,medium,closed
CR000295,C0026,Aditya Mallya,,Chikkaballapura,Bagepalli,Bagepalli PS,Chain Snatching,13.627671,77.911471,2023-07-26,medium,closed
CR000296,C0026,Aditya Mallya,,Yadgir,Yadgir City,Yadgir City Traffic PS,Cybercrime,16.538214,76.962649,2023-08-28,medium,open
CR000297,C0027,Ramesh D'Souza,Gang_48,Ballari,Sandur,Toranagallu PS,Chain Snatching,15.238903,76.780978,2023-09-14,medium,closed
CR000298,C0027,Ramesh D'Souza,Gang_48,Koppal,Kushtagi,Kushtagi PS,Cybercrime,15.367721,75.866118,2023-07-02,medium,open
CR000299,C0027,Ramesh D'Souza,Gang_48,Tumakuru,Tiptur,Tiptur Town PS,Domestic Violence,13.405103,76.819032,2023-04-05,low,investigating
CR000300,C0027,Ramesh D'Souza,Gang_48,Davangere,Davangere City,Davangere PS,Kidnapping,14.694417,75.939286,2023-05-16,medium,closed
CR000301,C0027,Ramesh D'Souza,Gang_48,Mandya,Maddur,Maddur Town PS,Land Dispute,12.427443,76.729248,2023-05-30,medium,open
CR000302,C0027,Ramesh D'Souza,Gang_48,Chitradurga,Chitradurga,Chitradurga Town PS,Kidnapping,14.145382,76.234276,2024-04-26,low,open
CR000303,C0027,Ramesh D'Souza,Gang_48,Davangere,Davangere City,Davangere PS,Fraud,14.730494,75.7689,2024-02-24,low,investigating
CR000304,C0027,Ramesh D'Souza,Gang_48,Hassan,Arsikere,Arsikere PS,Cybercrime,12.759,76.082809,2024-10-05,medium,investigating
CR000305,C0027,Ramesh D'Souza,Gang_48,Raichur,Manvi,Manvi Rural PS,Mobile Theft,16.184117,77.119981,2024-09-08,low,open
CR000306,C0027,Ramesh D'Souza,Gang_48,Yadgir,Gurmitkal,Gurmitkal PS,Fraud,16.925324,77.181291,2024-11-25,low,closed
CR000307,C0027,Ramesh D'Souza,Gang_48,Yadgir,Gurmitkal,Gurmitkal Rural PS,Theft,16.863545,77.205513,2024-11-12,low,closed
CR000308,C0027,Ramesh D'Souza,Gang_48,Belagavi,Chikodi,Chikodi PS,Vehicle Theft,15.869083,74.606007,2023-02-25,low,open
CR000309,C0027,Ramesh D'Souza,Gang_48,Chikkaballapura,Bagepalli,Bagepalli Town PS,Burglary,13.726584,78.01052,2023-03-28,medium,closed
CR000310,C0028,Shashank Shanbhag,Gang_20,Chamarajanagar,Chamarajanagar,Chamarajanagar Traffic PS,Assault,11.816447,76.929786,2024-02-07,low,investigating
CR000311,C0028,Shashank Shanbhag,Gang_20,Chikkamagaluru,Tarikere,Lakkavalli PS,Domestic Violence,13.513397,75.487205,2024-01-07,high,investigating
CR000312,C0028,Shashank Shanbhag,Gang_20,Bidar,Basavakalyan,Basavakalyan Town PS,Burglary,17.922117,77.403522,2024-09-09,medium,closed
CR000313,C0028,Shashank Shanbhag,Gang_20,Gadag,Mundargi,Mundargi PS,Mobile Theft,15.338042,75.405657,2023-01-22,low,investigating
CR000314,C0028,Shashank Shanbhag,Gang_20,Ramanagara,Magadi,Magadi Town PS,Murder,12.69155,77.141663,2024-10-16,low,closed
CR000315,C0028,Shashank Shanbhag,Gang_20,Chitradurga,Chitradurga,Chitradurga Town PS,Murder,14.151953,76.484187,2024-02-15,low,closed
CR000316,C0028,Shashank Shanbhag,Gang_20,Mandya,Maddur,Maddur PS,Kidnapping,12.351806,77.172309,2024-03-14,high,investigating
CR000317,C0028,Shashank Shanbhag,Gang_20,Yadgir,Yadgir City,Yadgir City Traffic PS,Murder,16.942409,76.840537,2023-08-29,low,closed
CR000318,C0028,Shashank Shanbhag,Gang_20,Kalaburagi,Sedam,Sedam PS,Drug Offense,17.617897,77.098047,2024-07-06,medium,closed
CR000319,C0028,Shashank Shanbhag,Gang_20,Yadgir,Gurmitkal,Gurmitkal Town PS,Cybercrime,16.976991,77.174153,2024-05-21,low,open
CR000320,C0028,Shashank Shanbhag,Gang_20,Chikkamagaluru,Kadur,Kadur Rural PS,Fraud,13.310186,75.823375,2024-09-24,medium,closed
CR000321,C0028,Shashank Shanbhag,Gang_20,Uttara Kannada,Bhatkal,Bhatkal PS,Assault,14.528793,74.586586,2023-04-01,medium,closed
CR000322,C0028,Shashank Shanbhag,Gang_20,Haveri,Savanur,Savanur PS,Robbery,14.508135,75.279079,2024-10-20,low,closed
CR000323,C0028,Shashank Shanbhag,Gang_20,Raichur,Manvi,Manvi Town PS,Theft,16.240743,77.145492,2024-07-28,medium,closed
CR000324,C0028,Shashank Shanbhag,Gang_20,Chikkamagaluru,Kadur,Kadur Town PS,Theft,13.542597,75.544253,2023-11-17,medium,closed
CR000325,C0028,Shashank Shanbhag,Gang_20,Kolar,Kolar,Kolar PS,Burglary,13.296856,78.247064,2024-12-21,medium,investigating
CR000326,C0029,Anil Shet,Gang_32,Davangere,Harihar,Harihar Rural PS,Murder,14.290998,75.645027,2023-04-22,high,investigating
CR000327,C0029,Anil Shet,Gang_32,Vijayapura,Vijayapura City,Adarsh Nagar PS,Domestic Violence,16.589035,75.433081,2023-02-08,high,closed
CR000328,C0029,Anil Shet,Gang_32,Kolar,Malur,Malur PS,Drug Offense,13.208505,78.073881,2023-07-23,high,closed
CR000329,C0029,Anil Shet,Gang_32,Mysuru,Hunsur,Hunsur Rural PS,Fraud,12.514844,76.91226,2023-04-04,medium,closed
CR000330,C0029,Anil Shet,Gang_32,Udupi,Udupi,Udupi Town PS,Domestic Violence,13.605165,74.483633,2023-05-18,medium,open
CR000331,C0029,Anil Shet,Gang_32,Gadag,Gadag,Gadag Traffic PS,Chain Snatching,15.702863,75.863648,2023-11-23,low,investigating
CR000332,C0029,Anil Shet,Gang_32,Dakshina Kannada,Sullia,Sullia Rural PS,Murder,12.791929,75.340335,2023-07-28,medium,investigating
CR000333,C0029,Anil Shet,Gang_32,Mandya,Maddur,Maddur Rural PS,Fraud,12.257115,76.858644,2024-04-24,low,investigating
CR000334,C0029,Anil Shet,Gang_32,Mandya,Maddur,Maddur Rural PS,Theft,12.456406,77.176147,2023-10-27,medium,investigating
CR000335,C0029,Anil Shet,Gang_32,Uttara Kannada,Karwar,Karwar Traffic PS,Murder,14.909733,74.698297,2024-05-15,medium,investigating
CR000336,C0029,Anil Shet,Gang_32,Udupi,Karkala,Karkala PS,Domestic Violence,13.472595,74.532202,2023-06-24,high,investigating
CR000337,C0029,Anil Shet,Gang_32,Davangere,Honnali,Honnali Rural PS,Theft,14.651486,76.089839,2023-12-11,low,investigating
CR000338,C0029,Anil Shet,Gang_32,Gadag,Ron,Ron Rural PS,Chain Snatching,15.259887,75.442418,2024-03-26,low,closed
CR000339,C0029,Anil Shet,Gang_32,Belagavi,Gokak,Gokak Rural PS,Land Dispute,15.68931,74.283244,2023-09-29,low,investigating
CR000340,C0029,Anil Shet,Gang_32,Bidar,Bidar City,Bidar PS,Land Dispute,17.933383,77.529782,2023-01-23,medium,closed
CR000341,C0029,Anil Shet,Gang_32,Belagavi,Chikodi,Chikodi PS,Fraud,15.980302,74.484025,2024-10-09,low,closed
CR000342,C0029,Anil Shet,Gang_32,Bidar,Bhalki,Bhalki Rural PS,Kidnapping,17.768184,77.620413,2024-02-07,medium,open
CR000343,C0029,Anil Shet,Gang_32,Hassan,Arsikere,Arsikere PS,Robbery,12.856897,76.237941,2023-09-19,high,investigating
CR000344,C0029,Anil Shet,Gang_32,Chikkaballapura,Bagepalli,Bagepalli Rural PS,Drug Offense,13.680998,77.808081,2023-12-25,low,open
CR000345,C0030,Abhishek Udupa,,Kolar,Malur,Malur PS,Theft,13.096296,78.298498,2024-07-12,low,open
CR000346,C0030,Abhishek Udupa,,Raichur,Raichur City,West PS,Fraud,16.116155,77.144801,2024-09-13,low,open
CR000347,C0030,Abhishek Udupa,,Yadgir,Yadgir City,Yadgir City Traffic PS,Mobile Theft,16.472438,76.949901,2023-06-09,medium,investigating
CR000348,C0030,Abhishek Udupa,,Dakshina Kannada,Puttur,Puttur PS,Vehicle Theft,12.977635,75.323035,2024-02-14,medium,open
CR000349,C0030,Abhishek Udupa,,Ramanagara,Magadi,Magadi Rural PS,Kidnapping,12.680188,77.413771,2023-09-11,medium,open
CR000350,C0030,Abhishek Udupa,,Kodagu,Madikeri,Madikeri PS,Murder,12.409695,75.511075,2023-12-13,medium,open
CR000351,C0030,Abhishek Udupa,,Dakshina Kannada,Sullia,Sullia PS,Kidnapping,12.5951,75.174405,2024-07-26,low,open
CR000352,C0030,Abhishek Udupa,,Mangaluru,Mangaluru,Mangaluru South PS,Drug Offense,13.206599,74.825422,2023-12-13,medium,investigating
CR000353,C0030,Abhishek Udupa,,Hassan,Sakleshpur,Sakleshpur Rural PS,Burglary,12.724546,75.823436,2024-07-15,medium,closed
CR000354,C0031,Manjunath Shetty,Gang_12,Koppal,Koppal City,Koppal City Town PS,Mobile Theft,15.5096,76.241398,2024-09-17,low,closed
CR000355,C0031,Manjunath Shetty,Gang_12,Dakshina Kannada,Bantwal,Bantwal Town PS,Robbery,12.766447,75.171631,2024-08-01,medium,open
CR000356,C0031,Manjunath Shetty,Gang_12,Belagavi,Belagavi City,Market PS,Burglary,16.12363,74.410137,2023-11-25,medium,closed
CR000357,C0031,Manjunath Shetty,Gang_12,Dakshina Kannada,Sullia,Sullia Rural PS,Cybercrime,12.724074,75.471116,2024-04-20,medium,open
CR000358,C0031,Manjunath Shetty,Gang_12,Uttara Kannada,Bhatkal,Bhatkal PS,Drug Offense,14.700484,74.549785,2023-11-07,medium,investigating
CR000359,C0031,Manjunath Shetty,Gang_12,Davangere,Davangere City,Davangere City Traffic PS,Land Dispute,14.355548,75.989761,2023-03-17,low,closed
CR000360,C0031,Manjunath Shetty,Gang_12,Shivamogga,Shivamogga City,Shivamogga City Traffic PS,Theft,13.669531,75.55147,2023-02-11,high,investigating
CR000361,C0031,Manjunath Shetty,Gang_12,Hubballi-Dharwad,Dharwad,Dharwad Town PS,Land Dispute,15.180867,75.19621,2023-06-02,low,investigating
CR000362,C0031,Manjunath Shetty,Gang_12,Chikkaballapura,Sidlaghatta,Sidlaghatta Rural PS,Theft,13.431468,78.027803,2023-09-28,low,investigating
CR000363,C0031,Manjunath Shetty,Gang_12,Chamarajanagar,Chamarajanagar,Chamarajanagar PS,Mobile Theft,11.921859,77.136327,2024-09-28,low,open
